"Database","Active","DatabaseName","SchemaName","OutputFolderPath","FileName","ObjectName","ObjectsToScript"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_FactInventory_stat_cso_FactInventory_InventoryKey","dbo.FactInventory.stat_cso_FactInventory_InventoryKey","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_FactInventory_stat_cso_FactInventory_ProductKey","dbo.FactInventory.stat_cso_FactInventory_ProductKey","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_FactInventory_stat_cso_FactInventory_StoreKey","dbo.FactInventory.stat_cso_FactInventory_StoreKey","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_FactOnlineSales_stat_cso_FactOnlineSales_CurrencyKey","dbo.FactOnlineSales.stat_cso_FactOnlineSales_CurrencyKey","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_FactOnlineSales_stat_cso_FactOnlineSales_CustomerKey","dbo.FactOnlineSales.stat_cso_FactOnlineSales_CustomerKey","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_FactOnlineSales_stat_cso_FactOnlineSales_DateKey","dbo.FactOnlineSales.stat_cso_FactOnlineSales_DateKey","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_FactOnlineSales_stat_cso_FactOnlineSales_OnlineSalesKey","dbo.FactOnlineSales.stat_cso_FactOnlineSales_OnlineSalesKey","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_FactOnlineSales_stat_cso_FactOnlineSales_ProductKey","dbo.FactOnlineSales.stat_cso_FactOnlineSales_ProductKey","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_FactOnlineSales_stat_cso_FactOnlineSales_PromotionKey","dbo.FactOnlineSales.stat_cso_FactOnlineSales_PromotionKey","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_FactOnlineSales_stat_cso_FactOnlineSales_StoreKey","dbo.FactOnlineSales.stat_cso_FactOnlineSales_StoreKey","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_FactSales_stat_cso_FactSales_channelKey","dbo.FactSales.stat_cso_FactSales_channelKey","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_FactSales_stat_cso_FactSales_CurrencyKey","dbo.FactSales.stat_cso_FactSales_CurrencyKey","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_FactSales_stat_cso_FactSales_DateKey","dbo.FactSales.stat_cso_FactSales_DateKey","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_FactSales_stat_cso_FactSales_ProductKey","dbo.FactSales.stat_cso_FactSales_ProductKey","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_FactSales_stat_cso_FactSales_PromotionKey","dbo.FactSales.stat_cso_FactSales_PromotionKey","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_FactSales_stat_cso_FactSales_SalesKey","dbo.FactSales.stat_cso_FactSales_SalesKey","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_FactSales_stat_cso_FactSales_StoreKey","dbo.FactSales.stat_cso_FactSales_StoreKey","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_FactSalesQuota_stat_cso_FactSalesQuota_ChannelKey","dbo.FactSalesQuota.stat_cso_FactSalesQuota_ChannelKey","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_FactSalesQuota_stat_cso_FactSalesQuota_CurrencyKey","dbo.FactSalesQuota.stat_cso_FactSalesQuota_CurrencyKey","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_FactSalesQuota_stat_cso_FactSalesQuota_DateKey","dbo.FactSalesQuota.stat_cso_FactSalesQuota_DateKey","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_FactSalesQuota_stat_cso_FactSalesQuota_ProductKey","dbo.FactSalesQuota.stat_cso_FactSalesQuota_ProductKey","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_FactSalesQuota_stat_cso_FactSalesQuota_SalesQuotaKey","dbo.FactSalesQuota.stat_cso_FactSalesQuota_SalesQuotaKey","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_FactSalesQuota_stat_cso_FactSalesQuota_ScenarioKey","dbo.FactSalesQuota.stat_cso_FactSalesQuota_ScenarioKey","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_FactSalesQuota_stat_cso_FactSalesQuota_StoreKey","dbo.FactSalesQuota.stat_cso_FactSalesQuota_StoreKey","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_FactStrategyPlan_stat_cso_FactStrategyPlan_AccountKey","dbo.FactStrategyPlan.stat_cso_FactStrategyPlan_AccountKey","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_FactStrategyPlan_stat_cso_FactStrategyPlan_CurrencyKey","dbo.FactStrategyPlan.stat_cso_FactStrategyPlan_CurrencyKey","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_FactStrategyPlan_stat_cso_FactStrategyPlan_Datekey","dbo.FactStrategyPlan.stat_cso_FactStrategyPlan_Datekey","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_FactStrategyPlan_stat_cso_FactStrategyPlan_EntityKey","dbo.FactStrategyPlan.stat_cso_FactStrategyPlan_EntityKey","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_FactStrategyPlan_stat_cso_FactStrategyPlan_ProductCategoryKey","dbo.FactStrategyPlan.stat_cso_FactStrategyPlan_ProductCategoryKey","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_FactStrategyPlan_stat_cso_FactStrategyPlan_ScenarioKey","dbo.FactStrategyPlan.stat_cso_FactStrategyPlan_ScenarioKey","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_FactStrategyPlan_stat_cso_FactStrategyPlan_StrategyPlanKey","dbo.FactStrategyPlan.stat_cso_FactStrategyPlan_StrategyPlanKey","STAT"
